Student ID,Name,Subject Name,Grade,Remarks,Teacher Exp,Attendance (%),Parental Education,Gender,CGPA
578,Student_578,Economics for Engineers,8,1,1,92.59165805470218,Postgraduate,Female,9.636363636363637
578,Student_578,Database Management System Laboratory,10,1,0,92.59165805470218,Postgraduate,Female,9.636363636363637
578,Student_578,Machine Learning Laboratory,8,4,0,92.59165805470218,Postgraduate,Female,9.636363636363637
579,Student_579,Database Management System,10,4,0,85.98359748534148,High School,Female,8.727272727272727
579,Student_579,Machine Learning,10,5,2,85.98359748534148,High School,Female,8.727272727272727
579,Student_579,Design and Analysis of Algorithms,10,3,2,85.98359748534148,High School,Female,8.727272727272727
579,Student_579,Computer Organization and Architecture,5,1,2,85.98359748534148,High School,Female,8.727272727272727
579,Student_579,Microprocessor and Microcontroller,10,2,3,85.98359748534148,High School,Female,8.727272727272727
579,Student_579,Economics for Engineers,8,1,3,85.98359748534148,High School,Female,8.727272727272727
579,Student_579,Database Management System Laboratory,10,5,0,85.98359748534148,High School,Female,8.727272727272727
579,Student_579,Machine Learning Laboratory,8,4,0,85.98359748534148,High School,Female,8.727272727272727
580,Student_580,Database Management System,9,3,1,70.2324895790669,High School,Female,8.727272727272727
580,Student_580,Machine Learning,7,5,2,70.2324895790669,High School,Female,8.727272727272727
580,Student_580,Design and Analysis of Algorithms,8,0,0,70.2324895790669,High School,Female,8.727272727272727
580,Student_580,Computer Organization and Architecture,10,2,3,70.2324895790669,High School,Female,8.727272727272727
580,Student_580,Microprocessor and Microcontroller,9,5,3,70.2324895790669,High School,Female,8.727272727272727
580,Student_580,Economics for Engineers,10,4,2,70.2324895790669,High School,Female,8.727272727272727
580,Student_580,Database Management System Laboratory,7,1,2,70.2324895790669,High School,Female,8.727272727272727
580,Student_580,Machine Learning Laboratory,8,1,2,70.2324895790669,High School,Female,8.727272727272727
581,Student_581,Database Management System,6,4,0,76.78273116096422,High School,Female,8.636363636363637
581,Student_581,Machine Learning,10,3,0,76.78273116096422,High School,Female,8.636363636363637
581,Student_581,Design and Analysis of Algorithms,10,3,3,76.78273116096422,High School,Female,8.636363636363637
581,Student_581,Computer Organization and Architecture,9,0,1,76.78273116096422,High School,Female,8.636363636363637
581,Student_581,Microprocessor and Microcontroller,10,1,2,76.78273116096422,High School,Female,8.636363636363637
581,Student_581,Economics for Engineers,7,4,1,76.78273116096422,High School,Female,8.636363636363637
581,Student_581,Database Management System Laboratory,9,1,2,76.78273116096422,High School,Female,8.636363636363637
581,Student_581,Machine Learning Laboratory,6,5,2,76.78273116096422,High School,Female,8.636363636363637
582,Student_582,Database Management System,7,1,2,69.96804683050706,High School,Female,9.090909090909092
582,Student_582,Machine Learning,10,5,0,69.96804683050706,High School,Female,9.090909090909092
582,Student_582,Design and Analysis of Algorithms,9,1,0,69.96804683050706,High School,Female,9.090909090909092
582,Student_582,Computer Organization and Architecture,10,4,1,69.96804683050706,High School,Female,9.090909090909092
582,Student_582,Microprocessor and Microcontroller,10,2,2,69.96804683050706,High School,Female,9.090909090909092
582,Student_582,Economics for Engineers,9,1,3,69.96804683050706,High School,Female,9.090909090909092
582,Student_582,Database Management System Laboratory,9,3,2,69.96804683050706,High School,Female,9.090909090909092
582,Student_582,Machine Learning Laboratory,7,2,1,69.96804683050706,High School,Female,9.090909090909092
583,Student_583,Database Management System,10,0,1,70.6425559653801,Graduate,Female,8.363636363636363
583,Student_583,Machine Learning,5,5,2,70.6425559653801,Graduate,Female,8.363636363636363
583,Student_583,Design and Analysis of Algorithms,9,1,0,70.6425559653801,Graduate,Female,8.363636363636363
583,Student_583,Computer Organization and Architecture,7,3,1,70.6425559653801,Graduate,Female,8.363636363636363
583,Student_583,Microprocessor and Microcontroller,10,0,3,70.6425559653801,Graduate,Female,8.363636363636363
583,Student_583,Economics for Engineers,10,1,2,70.6425559653801,Graduate,Female,8.363636363636363
583,Student_583,Database Management System Laboratory,10,4,0,70.6425559653801,Graduate,Female,8.363636363636363
583,Student_583,Machine Learning Laboratory,5,3,1,70.6425559653801,Graduate,Female,8.363636363636363
584,Student_584,Database Management System,10,0,1,60.539722860555855,Postgraduate,Male,8.636363636363637
584,Student_584,Machine Learning,8,1,2,60.539722860555855,Postgraduate,Male,8.636363636363637
584,Student_584,Design and Analysis of Algorithms,9,1,3,60.539722860555855,Postgraduate,Male,8.636363636363637
584,Student_584,Computer Organization and Architecture,10,3,1,60.539722860555855,Postgraduate,Male,8.636363636363637
584,Student_584,Microprocessor and Microcontroller,5,0,1,60.539722860555855,Postgraduate,Male,8.636363636363637
584,Student_584,Economics for Engineers,9,3,1,60.539722860555855,Postgraduate,Male,8.636363636363637
584,Student_584,Database Management System Laboratory,10,3,1,60.539722860555855,Postgraduate,Male,8.636363636363637
584,Student_584,Machine Learning Laboratory,8,4,3,60.539722860555855,Postgraduate,Male,8.636363636363637
585,Student_585,Database Management System,10,2,1,61.03269326771873,Graduate,Male,8.454545454545455
585,Student_585,Machine Learning,7,1,1,61.03269326771873,Graduate,Male,8.454545454545455
585,Student_585,Design and Analysis of Algorithms,8,3,1,61.03269326771873,Graduate,Male,8.454545454545455
585,Student_585,Computer Organization and Architecture,10,5,1,61.03269326771873,Graduate,Male,8.454545454545455
585,Student_585,Microprocessor and Microcontroller,7,2,1,61.03269326771873,Graduate,Male,8.454545454545455
585,Student_585,Economics for Engineers,10,0,0,61.03269326771873,Graduate,Male,8.454545454545455
585,Student_585,Database Management System Laboratory,5,5,3,61.03269326771873,Graduate,Male,8.454545454545455
585,Student_585,Machine Learning Laboratory,7,4,2,61.03269326771873,Graduate,Male,8.454545454545455
586,Student_586,Database Management System,9,0,0,63.804416255284465,Graduate,Female,9.0
586,Student_586,Machine Learning,8,0,0,63.804416255284465,Graduate,Female,9.0
586,Student_586,Design and Analysis of Algorithms,10,2,2,63.804416255284465,Graduate,Female,9.0
586,Student_586,Computer Organization and Architecture,8,3,2,63.804416255284465,Graduate,Female,9.0
586,Student_586,Microprocessor and Microcontroller,10,5,2,63.804416255284465,Graduate,Female,9.0
586,Student_586,Economics for Engineers,9,4,1,63.804416255284465,Graduate,Female,9.0
586,Student_586,Database Management System Laboratory,10,0,2,63.804416255284465,Graduate,Female,9.0
586,Student_586,Machine Learning Laboratory,8,1,1,63.804416255284465,Graduate,Female,9.0
587,Student_587,Database Management System,7,2,0,76.63255626292165,Graduate,Male,8.818181818181818
587,Student_587,Machine Learning,9,4,1,76.63255626292165,Graduate,Male,8.818181818181818
587,Student_587,Design and Analysis of Algorithms,9,3,2,76.63255626292165,Graduate,Male,8.818181818181818
587,Student_587,Computer Organization and Architecture,10,1,2,76.63255626292165,Graduate,Male,8.818181818181818
587,Student_587,Microprocessor and Microcontroller,7,4,3,76.63255626292165,Graduate,Male,8.818181818181818
587,Student_587,Economics for Engineers,10,2,3,76.63255626292165,Graduate,Male,8.818181818181818
587,Student_587,Database Management System Laboratory,9,2,1,76.63255626292165,Graduate,Male,8.818181818181818
587,Student_587,Machine Learning Laboratory,10,0,3,76.63255626292165,Graduate,Male,8.818181818181818
588,Student_588,Database Management System,10,1,0,60.320818223611994,High School,Male,8.363636363636363
588,Student_588,Machine Learning,7,5,2,60.320818223611994,High School,Male,8.363636363636363
588,Student_588,Design and Analysis of Algorithms,10,4,3,60.320818223611994,High School,Male,8.363636363636363
588,Student_588,Computer Organization and Architecture,8,1,2,60.320818223611994,High School,Male,8.363636363636363
588,Student_588,Microprocessor and Microcontroller,7,0,2,60.320818223611994,High School,Male,8.363636363636363
588,Student_588,Economics for Engineers,8,1,0,60.320818223611994,High School,Male,8.363636363636363
588,Student_588,Database Management System Laboratory,10,3,1,60.320818223611994,High School,Male,8.363636363636363
588,Student_588,Machine Learning Laboratory,6,1,2,60.320818223611994,High School,Male,8.363636363636363
589,Student_589,Database Management System,10,1,3,88.23226947774913,High School,Male,9.181818181818182
589,Student_589,Machine Learning,10,5,2,88.23226947774913,High School,Male,9.181818181818182
589,Student_589,Design and Analysis of Algorithms,8,3,2,88.23226947774913,High School,Male,9.181818181818182
589,Student_589,Computer Organization and Architecture,9,1,0,88.23226947774913,High School,Male,9.181818181818182
589,Student_589,Microprocessor and Microcontroller,9,0,1,88.23226947774913,High School,Male,9.181818181818182
589,Student_589,Economics for Engineers,9,2,0,88.23226947774913,High School,Male,9.181818181818182
589,Student_589,Database Management System Laboratory,10,5,3,88.23226947774913,High School,Male,9.181818181818182
589,Student_589,Machine Learning Laboratory,10,5,1,88.23226947774913,High School,Male,9.181818181818182
590,Student_590,Database Management System,7,1,1,82.35241444289623,Postgraduate,Female,9.272727272727273
590,Student_590,Machine Learning,10,2,1,82.35241444289623,Postgraduate,Female,9.272727272727273
590,Student_590,Design and Analysis of Algorithms,10,0,0,82.35241444289623,Postgraduate,Female,9.272727272727273
590,Student_590,Computer Organization and Architecture,10,0,1,82.35241444289623,Postgraduate,Female,9.272727272727273
590,Student_590,Microprocessor and Microcontroller,10,0,2,82.35241444289623,Postgraduate,Female,9.272727272727273
590,Student_590,Economics for Engineers,9,4,2,82.35241444289623,Postgraduate,Female,9.272727272727273
590,Student_590,Database Management System Laboratory,9,5,0,82.35241444289623,Postgraduate,Female,9.272727272727273
590,Student_590,Machine Learning Laboratory,7,1,3,82.35241444289623,Postgraduate,Female,9.272727272727273
591,Student_591,Database Management System,10,5,0,75.97417343064312,High School,Female,9.454545454545455
591,Student_591,Machine Learning,10,3,1,75.97417343064312,High School,Female,9.454545454545455
591,Student_591,Design and Analysis of Algorithms,10,3,2,75.97417343064312,High School,Female,9.454545454545455
591,Student_591,Computer Organization and Architecture,9,3,1,75.97417343064312,High School,Female,9.454545454545455
591,Student_591,Microprocessor and Microcontroller,9,2,2,75.97417343064312,High School,Female,9.454545454545455
591,Student_591,Economics for Engineers,10,1,1,75.97417343064312,High School,Female,9.454545454545455
591,Student_591,Database Management System Laboratory,7,4,1,75.97417343064312,High School,Female,9.454545454545455
591,Student_591,Machine Learning Laboratory,8,0,1,75.97417343064312,High School,Female,9.454545454545455
592,Student_592,Database Management System,9,0,2,72.40313136558932,High School,Female,9.272727272727273
592,Student_592,Machine Learning,10,0,3,72.40313136558932,High School,Female,9.272727272727273
592,Student_592,Design and Analysis of Algorithms,9,0,1,72.40313136558932,High School,Female,9.272727272727273
592,Student_592,Computer Organization and Architecture,9,2,0,72.40313136558932,High School,Female,9.272727272727273
592,Student_592,Microprocessor and Microcontroller,10,1,0,72.40313136558932,High School,Female,9.272727272727273
592,Student_592,Economics for Engineers,9,4,2,72.40313136558932,High School,Female,9.272727272727273
592,Student_592,Database Management System Laboratory,8,3,1,72.40313136558932,High School,Female,9.272727272727273
592,Student_592,Machine Learning Laboratory,10,3,1,72.40313136558932,High School,Female,9.272727272727273
593,Student_593,Database Management System,7,3,2,79.79002624091989,High School,Male,8.5
593,Student_593,Machine Learning,7,1,2,79.79002624091989,High School,Male,8.5
593,Student_593,Design and Analysis of Algorithms,8,2,1,79.79002624091989,High School,Male,8.5
593,Student_593,Computer Organization and Architecture,9,1,3,79.79002624091989,High School,Male,8.5
593,Student_593,Microprocessor and Microcontroller,10,4,2,79.79002624091989,High School,Male,8.5
593,Student_593,Economics for Engineers,10,3,1,79.79002624091989,High School,Male,8.5
593,Student_593,Database Management System Laboratory,7,3,2,79.79002624091989,High School,Male,8.5
593,Student_593,Machine Learning Laboratory,10,3,2,79.79002624091989,High School,Male,8.5
594,Student_594,Database Management System,10,2,3,66.46433715297394,Postgraduate,Female,8.772727272727273
594,Student_594,Machine Learning,9,2,2,66.46433715297394,Postgraduate,Female,8.772727272727273
594,Student_594,Design and Analysis of Algorithms,6,3,2,66.46433715297394,Postgraduate,Female,8.772727272727273
594,Student_594,Computer Organization and Architecture,10,3,1,66.46433715297394,Postgraduate,Female,8.772727272727273
594,Student_594,Microprocessor and Microcontroller,8,5,3,66.46433715297394,Postgraduate,Female,8.772727272727273
594,Student_594,Economics for Engineers,10,4,3,66.46433715297394,Postgraduate,Female,8.772727272727273
594,Student_594,Database Management System Laboratory,9,0,0,66.46433715297394,Postgraduate,Female,8.772727272727273
594,Student_594,Machine Learning Laboratory,9,4,0,66.46433715297394,Postgraduate,Female,8.772727272727273
595,Student_595,Database Management System,9,5,0,74.69378868603177,Graduate,Male,9.636363636363637
595,Student_595,Machine Learning,10,3,2,74.69378868603177,Graduate,Male,9.636363636363637
595,Student_595,Design and Analysis of Algorithms,10,3,0,74.69378868603177,Graduate,Male,9.636363636363637
595,Student_595,Computer Organization and Architecture,10,2,2,74.69378868603177,Graduate,Male,9.636363636363637
